"web_x","web_y"
-8443836.52227866,4362473.09263297
-8443805.94617223,4362434.55952289
-8443805.93954422,4362358.01561544
-8443774.51413232,4362319.48160874
-8443774.51079559,4362280.94637987
-8443743.93580241,4362242.41395933
-8443743.93246565,4362203.87762329
-8443713.35640517,4362165.87409196
-8443713.34973198,4362088.80349151
-8443681.92432037,4362050.27183481
-8443681.90768421,4361858.12773516
-8443713.32642308,4361819.59003458
-8443681.90101174,4361781.05934404
-8443681.89438521,4361704.52009598
-8443651.31827939,4361665.9897442
-8443651.31494329,4361627.45547726
-8443589.31458507,4361550.92273761
-8443589.31124921,4361512.39026736
-8443496.73362651,4361396.80038548
-8443496.7270008,4361320.26387665
-8443527.29643518,4361281.72956472
-8443527.289764,4361204.66531101
-8443558.70850399,4361166.13133988
-8443558.69520815,4361012.53360086
-8443589.26464293,4360974.00039355
-8443589.26130776,4360935.46999379
-8443617.28310032,4360900.10305181
-8443619.82634009,4360858.93410454
-8443589.25134804,4360820.40540311
-8443592.64403038,4360780.81955291
-8443558.67190806,4360743.34851327
-8443558.66861878,4360705.34609817
-8443527.24320837,4360666.81940562
-8443527.23987344,4360628.28872451
-8443496.66376853,4360589.76223425
-8443496.66043379,4360551.23321322
-8443372.6585621,4360397.65509359
-8443372.65189295,4360320.59718468
-8443403.22137452,4360282.59498038
-8443403.21804001,4360244.06567789
-8443434.6367814,4360205.53515431
-8443434.63239655,4360154.86829625
-8443434.62677854,4360089.95125814
-8443404.05071969,4360051.95382394
-8443310.62379529,4359936.37973471
-8443353.93042173,4359883.07201547
-8443372.61201922,4359859.84822355
-8443372.60201754,4359744.26804791
-8443403.17145419,4359705.73939189
-8443403.16483243,4359629.2149355
-8443310.58721474,4359513.64532095
-8443280.01555734,4359513.64798913
-8443248.59014783,4359475.12557114
-8443231.60515162,4359475.12705352
-8443187.44460668,4359475.13090768
-8443094.01884219,4359360.09149921
-8443094.00555445,4359206.51958972
-8443063.42945052,4359167.99819901
-8443093.99888799,4359129.4702269
-8443093.98902575,4359015.48189963
-8443063.41283069,4358975.9056663
-8443076.99914411,4358959.01743483
-8443125.4010118,4358898.85254789
-8443125.39767898,4358860.32959263
-8443155.96600374,4358821.80272445
-8443155.96271674,4358783.80849162
-8443093.96231737,4358706.76757068
-8443093.95898477,4358668.24530432
-8443063.38288126,4358629.72446048
-8443063.37959446,4358591.73090702
-8443032.80682358,4358591.7335747
-8442928.33992483,4358461.92789933
-8442908.80491203,4358437.65504009
-8442908.80135151,4358396.49575329
-8442908.78829634,4358245.57556777
-8442878.21219318,4358207.05762268
-8442878.19891069,4358053.50219735
-8442970.75657956,4357938.46178571
-8442970.75324785,4357899.94227447
-8442939.32783949,4357861.42425939
-8442939.32117628,4357784.38592746
-8442908.74511919,4357746.39664758
-8442908.7351247,4357630.83921088
-8442846.73361412,4357553.80794051
-8442846.73032841,4357515.81680887
-8442878.14907389,4357477.29607193
-8442878.14574258,4357438.77683095
-8442816.14534542,4357361.74693738
-8442816.13872891,4357285.23917753
-8442784.713321,4357246.72336597
-8442784.7000431,4357093.18304941
-8442754.12394083,4357054.66785216
-8442754.11066381,4356901.13028009
-8442692.10915424,4356824.10285752
-8442692.10582378,4356785.58734129
-8442661.53083484,4356747.0732464
-8442661.5242197,4356670.56986323
-8442630.09881236,4356632.0576378
-8442630.07554692,4356362.98091962
-8442599.49944535,4356324.4697224
-8442599.48617151,4356170.94120055
-8442568.06076459,4356132.43076554
-8442568.05743493,4356093.91772841
-8442537.48137911,4356055.9344242
-8442537.46806093,4355901.8828174
-8442506.89311839,4355863.90019176
-8442506.88978902,4355825.38811698
-8442475.46438235,4355786.87892009
-8442475.45772372,4355709.85407756
-8442444.88495184,4355709.85674335
-8442409.21422203,4355672.40353366
-8442413.4529325,4355594.85223507
-8442444.87168075,4355556.3370017
-8442444.86835174,4355517.82602905
-8442382.86800306,4355441.33680169
-8442368.43092256,4355441.33806044
-8442352.29523105,4355441.3394673
-8442352.28729637,4355349.54607359
-8442352.26531789,4355095.27350544
-8442320.83991167,4355056.76554135
-8442320.83662888,4355018.78461962
-8442287.71270287,4354981.33221286
-8442287.70951124,4354944.40530643
-8442320.82664368,4354903.25651098
-8442260.52393059,4354828.35349754
-8442228.25019541,4354788.26458032
-8442228.24686725,4354749.75635962
-8442243.53049897,4354730.76440049
-8442290.23394784,4354672.73354512
-8442290.2240095,4354557.73739415
-8442190.85238871,4354434.31047831
-8442135.64605644,4354365.74073541
-8442135.64272876,4354327.23402835
-8442073.64233615,4354250.22504888
-8442073.63900859,4354211.71875559
-8442104.20738596,4354173.73677217
-8442104.19407629,4354019.7121399
-8442073.61908963,4353981.20933691
-8442073.60915346,4353866.21920053
-8442011.60764863,4353789.21490599
-8442011.60104015,4353712.73257395
-8442054.05841949,4353659.98261146
-8442073.58923695,4353635.71719019
-8442054.05427225,4353611.98342006
-8442042.163832,4353597.21583642
-8442011.59105937,4353597.21850082
-8441919.01461403,4353482.24053851
-8441919.01128735,4353443.73699594
-8441887.58588243,4353405.23632956
-8441887.58255571,4353366.73168008
-8441857.006502,4353328.75939329
-8441856.99652247,4353213.2494455
-8441826.42042313,4353174.74814774
-8441826.40383727,4352982.76271521
-8441794.97843272,4352944.26369932
-8441794.97182612,4352867.78737775
-8441732.9714357,4352790.78885035
-8441671.82588966,4352790.79417814
-8441609.82549927,4352713.79758454
-8441609.81889312,4352637.32290199
-8441671.80598019,4352560.31522181
-8441764.3736049,4352560.30715661
-8441795.79183694,4352528.66029932
-8441826.36401772,4352521.80151415
-8441856.93351064,4352483.82550103
-8441856.92685967,4352406.82570432
-8441826.35076112,4352368.32729376
-8441826.34743574,4352329.82774
-8441732.92168815,4352214.86478473
-8441706.59498715,4352209.59276044
-8441609.77242732,4352099.37753021
-8441640.34080781,4352061.40300906
-8441640.33748275,4352022.90455407
-8441658.1698729,4352000.75266084
-8441702.32568462,4351945.90127447
-8441702.32235971,4351907.40323302
-8441607.19809288,4351793.49838098
-8441609.73594417,4351676.94989118
-8441574.06465061,4351645.83957303
-8441578.30726158,4351600.48531923
-8441640.29435169,4351523.48644713
-8441640.28770277,4351446.49214387
-8441547.71126276,4351331.53855609
-8441547.70793842,4351293.0413314
-8441517.13184079,4351254.54828977
-8441517.12523804,4351178.08398397
-8441485.69983494,4351139.59142769
-8441485.69651081,4351101.09489004
-8441455.12152642,4351062.60253519
-8441455.11160026,4350947.64498791
-8441423.68619721,4350909.15187387
-8441423.68287346,4350870.65754334
-8441364.2295175,4350796.31059304
-8441207.10343406,4350601.74522535
-8441207.10015609,4350563.77865466
-8441176.52405885,4350525.28822247
-8441176.52073537,4350486.79388329
-8441145.94575128,4350448.30372644
-8441176.51408879,4350409.8083828
-8441176.51081104,4350371.84248956
-8441114.5104243,4350294.86182791
-8441114.49053174,4350064.43635319
-8441083.91443489,4350025.9477075
-8441083.91111198,4349987.4551552
-8441052.4857552,4349949.49487079
-8441052.48243238,4349911.00259204
-8441021.90744874,4349872.51449513
-8441021.90412612,4349834.02387404
-8441109.36543144,4349725.39817381
-8441238.43602337,4349565.09837501
-8441238.42942446,4349488.64607772
-8441207.00402274,4349450.15956578
-8441176.43124867,4349450.16222744
-8441145.85626548,4349411.67439694
-8441114.43418579,4349411.67713253
-8441083.85808959,4349373.19082191
-8441083.85476758,4349334.70198734
-8441052.42941131,4349296.74262374
-8441052.42608937,4349258.25406264
-8440991.27501015,4349181.28129433
-8440991.27168834,4349142.79314626
-8441021.8411863,4349104.82906278
-8441052.41284744,4349104.82640142
-8441114.40105812,4349027.84539333
-8440879.13713075,4348735.78123221
-8440836.67059614,4348682.53650102
-8440836.66395355,4348605.5625285
-8440849.40110476,4348590.27310957
-8440991.20876395,4348413.64518118
-8440959.78336303,4348375.16251386
-8440959.78004217,4348336.67724928
-8440929.20394676,4348298.19340124
-8440897.78518762,4348336.68264508
-8440867.21352622,4348336.68530593
-8440805.21207531,4348260.2471323
-8440805.20211304,4348144.79160224
-8440757.64433994,4348144.79574133
-8440712.63559664,4348144.79965858
-8440588.63264945,4347991.39866386
-8440588.62268797,4347875.94601796
-8440558.04775131,4347837.9917255
-8440558.04111071,4347761.02517577
-8440588.61277245,4347761.02251526
-8440650.60098719,4347684.04973912
-8440653.99479844,4347644.51223455
-8440588.59621709,4347569.13368066
-8440526.6024748,4347569.13907543
-8440465.45028477,4347492.17838745
-8440465.44696484,4347453.69628034
-8440434.02160976,4347415.74355084
-8440557.99804173,4347261.80487039
-8440574.98192727,4347261.80339255
-8440588.56970357,4347261.80221023
-8440619.98850989,4347223.84468914
-8440619.98519031,4347185.3635416
-8440588.55979023,4347146.88526571
-8440588.55315116,4347069.92227665
-8440650.54141337,4346993.48231084
-8440650.5347747,4346916.52041882
-8440588.53328072,4346839.56585276
-8440588.530007,4346801.61255481
-8440619.94876855,4346763.13018308
-8440588.52336876,4346724.65203469
-8440588.51341179,4346609.21297722
-8440526.51307681,4346532.78707041
-8440495.94030166,4346532.78973017
-8440465.36420769,4346494.31371298
-8440433.94212689,4346494.31644661
-8440410.16120501,4346464.27299188
-8440408.46173001,4346454.25798383
-8440400.81600131,4346418.41530039
-8440371.93847314,4346379.41308913
-8440371.93515439,4346340.93357865
-8440279.35756698,4346225.50668871
-8440248.78590471,4346225.50934821
-8440217.3605052,4346187.03450304
-8440217.35723215,4346149.08350569
-8440313.3108364,4346031.53513852
-8440310.75978308,4345995.1656014
-8440279.33770206,4345995.16833471
-8440156.18518028,4345841.79789703
-8440156.18186223,4345803.32168991
-8440186.75131976,4345764.84296101
-8440186.73809348,4345611.46509368
-8440156.16200011,4345572.99236897
-8440156.15872777,4345535.04353631
-8440197.76686383,4345482.86152678
-8440248.71640711,4345419.60918391
-8440248.71308958,4345381.13448576
-8440133.2041164,4345238.31392567
-8440032.13372513,4345112.88568657
-8440001.56094933,4345112.88834544
-8440001.55099765,4344997.46656982
-8440032.12045638,4344958.99072135
-8440032.11713922,4344920.51628758
-8440001.54109189,4344882.57379498
-8440008.32535868,4344764.5178722
-8439970.10574258,4344728.68347258
-8439970.10247129,4344690.73899731
-8439908.10209334,4344613.79895668
-8439908.09877667,4344575.32713787
-8439941.21638001,4344539.48716456
-8439939.50763735,4344421.96348278
-8439907.23293368,4344383.49515549
-8439908.07892279,4344345.02270419
-8439846.07747776,4344268.61286695
-8439846.07416149,4344230.14228143
-8439861.35891411,4344211.16888557
-8439877.49292698,4344191.66910125
-8439877.48961069,4344153.19740916
-8439841.81947924,4344122.63517499
-8439846.06089675,4344076.2599323
-8439815.48489542,4344038.84675476
-8439784.91318688,4344038.32169077
-8439722.91169685,4343961.38769267
-8439722.90838079,4343922.91682322
-8439769.61180878,4343864.41790842
-8439815.46499984,4343808.02746536
-8439815.46168411,4343769.55852528
-8439846.03114451,4343731.08568326
-8439784.88007393,4343654.15380596
-8439714.3932726,4343654.15993386
-8439660.89035748,4343654.16458527
-8439598.89002643,4343577.75964916
-8439598.88339533,4343500.8221699
-8439655.77633413,4343430.20431059
-8439660.8606093,4343309.00386434
-8439630.2856308,4343270.53936429
-8439660.85397887,4343232.06830515
-8439660.8473941,4343155.66097434
-8439630.27241575,4343117.1970219
-8439630.26910079,4343078.73054936
-8439598.84370362,4343040.26556419
-8439598.84043421,4343002.32703767
-8439525.79785954,4342911.17234273
-8439506.26396748,4342886.93592759
-8439510.50593153,4342846.88829857
-8439475.68456134,4342810.00604058
-8439475.68129205,4342772.06694377
-8439444.25589515,4342733.60443492
-8439444.24926597,4342656.6729857
-8439413.67317479,4342618.21081504
-8439413.66659134,4342541.8078387
-8439382.2411946,4342503.34615197
-8439382.23456593,4342426.41634729
-8439351.65958803,4342387.95499863
-8439321.08354237,4342350.02004543
-8439321.07691404,4342273.09133575
-8439289.65151747,4342234.63060839
-8439289.64493486,4342158.23035269
-8439259.06884401,4342119.76996156
-8439259.0622162,4342042.84289621
-8439227.63681979,4342004.38299081
-8439227.63350605,4341965.92049207
-8439197.05857379,4341927.9870248
-8439165.63649111,4341927.98975542
-8439073.05891316,4341812.61015222
-8439073.0555996,4341774.14833811
-8439042.48066738,4341736.21554601
-8439042.47404036,4341659.29121944
-8439104.46116054,4341582.36343643
-8439104.45457937,4341505.9678065
-8439073.02918322,4341467.50843638
-8439042.45751911,4341467.5110928
-8439011.03212306,4341429.05324107
-8438980.45934579,4341429.05589758
-8438887.88292733,4341314.20922563
-8438887.87298831,4341198.82815197
-8438856.44759225,4341160.36987808
-8438825.87481481,4341160.37253443
-8438795.2987245,4341121.91570508
-8438795.29214426,4341045.52333989
-8438856.43107371,4340968.59863226
-8438856.4277611,4340930.13983118
-8438887.84657698,4340892.2046243
-8438918.41492881,4340853.74343992
-8438795.26237652,4340699.92001608
-8438733.2686288,4340699.92540185
-8438701.83002952,4340508.16508074
-8438701.82676273,4340470.2340893
-8438671.25067297,4340431.77972287
-8438671.23742504,4340277.95162515
-8438701.80693624,4340240.01878837
-8438701.7970009,4340124.6492172
-8438609.21947232,4340009.81644647
-8438609.21284917,4339932.90444448
-8438578.63787298,4339894.45199523
-8438578.63129551,4339818.06833193
-8438424.05339638,4339626.33439806
-8438424.04677405,4339549.42513283
-8438392.62137925,4339510.97412554
-8438424.04015189,4339472.51641648
-8438424.03026448,4339357.68255432
-8438547.15637158,4339204.38519863
-8438547.15306099,4339165.93269351
-8438516.57697236,4339127.48298058
-8438516.57366173,4339089.02936899
-8438485.14826747,4339050.58000413
-8438485.14495704,4339012.12804774
-8438392.56854408,4338897.30574852
-8438361.99576586,4338897.30840338
-8438330.57037164,4338858.85972234
-8438269.42592818,4338858.86503194
-8438114.84803223,4338667.1481596
-8438114.84145741,4338590.77319395
-8438083.41606325,4338552.32560618
-8438083.40944328,4338475.42400449
-8437990.83303084,4338360.60880237
-8438021.40138659,4338322.15665273
-8438052.82347086,4338322.15392447
-8438114.81171424,4338245.24858224
-8438052.81027757,4338168.8819886
-8438021.38819327,4338168.88471675
-8437960.23712997,4338091.99115927
-8437960.23382054,4338053.54262223
-8437928.80842675,4338015.09695039
-8437928.79854399,4337900.27723354
-8437898.22245602,4337861.83203451
-8437898.21583759,4337784.93535868
-8437866.79048939,4337747.01805866
-8437866.78718023,4337708.56937134
-8437743.63463618,4337554.79082508
-8437743.62806379,4337478.42374009
-8437774.19753399,4337439.97473733
-8437774.1909165,4337363.08107049
-8437743.61487417,4337325.16379967
-8437743.60825705,4337248.27233231
-8437681.60788932,4337171.38541396
-8437681.59139285,4336979.68513083
-8437650.16599983,4336941.2432879
-8437650.16273695,4336903.32484683
-8437619.58664968,4336864.8832024
-8437619.58334161,4336826.43904145
-8437589.00725427,4336787.99629058
-8437589.00063835,4336711.10865403
-8437557.57529076,4336673.19374946
-8437557.57198291,4336634.75027198
-8437526.9970088,4336596.30820437
-8437526.99370103,4336557.865001
-8437557.56205949,4336519.41928143
-8437557.54887421,4336366.17297245
-8437526.97390049,4336327.73324276
-8437526.97059292,4336289.28961648
-8437434.39307212,4336174.49769115
-8437434.38976483,4336136.05599161
-8437402.96437227,4336097.61577547
-8437372.39270589,4336097.61842848
-8437340.9673588,4336059.70706121
-8437340.96405149,4336021.26439041
-8437310.39127194,4336021.26704348
-8437279.81518521,4335982.82854318
-8437279.80857091,4335905.94526715
-8437248.38317855,4335867.50725158
-8437248.37991682,4335829.59258612
-8437217.80494332,4335791.15476887
-8437217.80163643,4335752.7144358
-8437248.36999602,4335714.27020658
-8437248.35681434,4335561.03671948
-8437217.78184099,4335522.59847897
-8437217.77853441,4335484.1591032
-8437155.77710135,4335407.81206092
-8437161.70860813,4335249.3163944
-8437137.92734926,4335228.2557921
-8437124.33852905,4335216.14585347
-8437124.33522281,4335177.70756995
-8437099.70395968,4335135.58469658
-8437093.75583044,4335100.83268605
-8437068.27530701,4335059.23746911
-8437063.17429065,4334986.04803033
-8437011.36441016,4334921.28712722
-8436939.1713353,4334832.30837467
